 
 
 @relation Sittingmovements
@attribute MIN_GyroX numeric
@attribute MAX_GyroX numeric
@attribute Standard_deviation_GyroX numeric
@attribute Median_value_GyroX numeric
@attribute MIN_GyroY numeric
@attribute MAX_GyroY numeric
@attribute Standard_deviation_GyroY numeric
@attribute Median_value_GyroY numeric
@attribute MIN_GyroZ numeric
@attribute MAX_GyroZ numeric
@attribute Standard_deviation_GyroZ numeric
@attribute Median_value_GyroZ numeric
@attribute MIN_GyroX2 numeric
@attribute MAX_GyroX2 numeric
@attribute Standard_deviation_GyroX2 numeric
@attribute Median_value_GyroX2 numeric
@attribute MIN_GyroY2 numeric
@attribute MAX_GyroY2 numeric
@attribute Standard_deviation_GyroY2 numeric
@attribute Median_value_GyroY2 numeric
@attribute MIN_GyroZ2 numeric
@attribute MAX_GyroZ2 numeric
@attribute Standard_deviation_GyroZ2 numeric
@attribute Median_value_GyroZ2 numeric
@attribute MIN_AccelX numeric
@attribute MAX_AccelX numeric
@attribute Standard_deviation_AccelX numeric
@attribute Median_value_AccelX numeric
@attribute MIN_AccelY numeric
@attribute MAX_AccelY numeric
@attribute Standard_deviation_AccelY numeric
@attribute Median_value_AccelY numeric
@attribute MIN_AccelZ numeric
@attribute MAX_AccelZ numeric
@attribute Standard_deviation_AccelZ numeric
@attribute Median_value_AccelZ numeric
@attribute MIN_AccelX2 numeric
@attribute MAX_AccelX2 numeric
@attribute Standard_deviation_AccelX2 numeric
@attribute Median_value_AccelX2 numeric
@attribute MIN_AccelY2 numeric
@attribute MAX_AccelY2 numeric
@attribute Standard_deviation_AccelY2 numeric
@attribute Median_value_AccelY2 numeric
@attribute MIN_AccelZ2 numeric
@attribute MAX_AccelZ2 numeric
@attribute Standard_deviation_AccelZ2 numeric
@attribute Median_value_AccelZ2 numeric
@attribute class {FrontBack, FrontBack-unlocked, LeftRight, DoNothing, Spin, Roll_around, SitDown, StandUp}
@data 
 -0.08, 0.06, -0.02, 0.04024922359499621, 0.07, 0.23, 0.137, 0.05177837386399847, -0.53, 1.62, 0.4739999999999999, 0.6619999999999999, -0.75, 1.4, 0.217, 0.6564152649047704, 0.01, 0.17, 0.06300000000000001, 0.05060632371551998, -0.12, 0.05, -0.029000000000000005, 0.04968903299521938, -0.08, -0.07, -0.07599999999999998, 0.004898979485566354, 0.0, 0.01, 0.005, 0.005, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.008, 0.003999999999999998, SitDown
 -0.07, 0.23, 0.08399999999999999, 0.10160708636704431, -0.0, 0.23, 0.10800000000000001, 0.07413501197140256, -2.72, 1.4, -0.907, 1.272564733127553, -3.02, 1.09, -1.166, 1.2676056169014083, -0.15, 0.07, -0.032, 0.07263607918933951, -0.12, 0.09, 0.0029999999999999983, 0.06618912297349165, -0.08, -0.07, -0.07899999999999999, 0.0029999999999999975, 0.0, 0.01, 0.006, 0.004898979485566357, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, 0.0, -0.001, 0.003, -0.01, -0.0, -0.007000000000000001, 0.0045825756949558405, SitDown
 0.08, 0.36, 0.21199999999999997, 0.08692525524840292, -0.07, 0.11, 0.026000000000000002, 0.055533773507659284, -4.21, -1.01, -2.5410000000000004, 1.0399466332461489, -4.51, -1.27, -2.811, 1.0532278955667667, -0.21, -0.07, -0.11499999999999999, 0.045221676218380046, -0.12, 0.16, 0.069, 0.07515982969645421, -0.08, -0.07, -0.07899999999999999, 0.002999999999999998, 0.0, 0.01, 0.006, 0.004898979485566357, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, 0.0, -0.001, 0.0029999999999999996, -0.01, -0.0, -0.006, 0.004898979485566357, SitDown
 -0.11, 0.36, 0.141, 0.16102484280383572, -0.07, 0.27, 0.08399999999999999, 0.1097451593465516, -4.21, 1.76, -1.2879999999999998, 2.2295326864614475, -4.51, 1.5, -1.5469999999999993, 2.2440635017752952, -0.21, 0.1, -0.08, 0.08854377448471462, -0.12, 0.16, 0.014000000000000007, 0.10846197490364999, -0.08, -0.07, -0.07899999999999999, 0.0029999999999999975, 0.0, 0.01, 0.005, 0.005, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, 0.0, -0.002, 0.003999999999999999, -0.01, -0.0, -0.006, 0.004898979485566357, SitDown
 -0.15, 0.26, -0.029000000000000005, 0.11596982366115766, 0.01, 0.27, 0.146, 0.09393614852653903, -2.25, 1.95, 0.768, 1.1693912946486305, -2.47, 1.66, 0.507, 1.1536294899143313, -0.16, 0.13, 0.028000000000000004, 0.08874683092933516, -0.12, 0.11, -0.016000000000000004, 0.07364781055808788, -0.08, -0.08, -0.07999999999999999, 1.3877787807814457E-17, -0.0, 0.01, 0.004, 0.004898979485566357, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, -0.0, -0.002, 0.003999999999999998, -0.01, -0.0, -0.007000000000000001, 0.0045825756949558405, SitDown
 -0.15, 0.06, -0.02699999999999999, 0.06827151675479314, 0.01, 0.24, 0.11400000000000002, 0.07432361670424818, -0.59, 1.95, 0.42200000000000015, 0.7465226051500383, -0.88, 1.66, 0.14200000000000002, 0.7442150226916948, -0.06, 0.13, 0.04, 0.05585696017507577, -0.07, 0.11, 0.024, 0.04586937976471886, -0.08, -0.08, -0.07999999999999999, 1.3877787807814457E-17, 0.0, 0.01, 0.004, 0.004898979485566357, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, SitDown
 -1.75, 1.87, 0.04800000000000002, 1.0833817425081522, -5.69, 0.36, -0.8210000000000001, 1.7237833390539545, -6.88, 1.52, -1.089, 2.301679604115221, -3.69, 0.33, -0.9719999999999999, 1.335228819341464, -5.34, 1.58, -0.73, 1.9371267382388793, 0.01, 3.43, 0.9990000000000002, 1.282384107824173, -0.13, -0.06, -0.08700000000000001, 0.019519221295943138, -0.03, 0.01, -0.003, 0.011874342087037918, 0.98, 1.06, 1.0070000000000001, 0.02100000000000002, 0.98, 1.0, 0.9970000000000001, 0.006403124237432854, -0.01, 0.03, 0.004, 0.011135528725660045, -0.01, 0.05, 0.0019999999999999996, 0.02181742422927143, SitDown
 -1.75, 1.87, 0.37800000000000006, 1.2121617053842282, -5.69, 1.95, -0.3189999999999999, 2.1279306849613313, -6.88, 4.2, 0.026000000000000155, 3.17407372315137, -3.69, 4.07, 0.3490000000000001, 2.5895731308460856, -5.34, 1.58, -1.3389999999999997, 1.9261850897564337, -1.1, 3.43, 0.804, 1.4850198651869948, -0.13, -0.06, -0.086, 0.020591260281974, -0.03, 0.03, 0.003999999999999999, 0.019078784028338912, 0.98, 1.06, 1.004, 0.022449944320643664, 0.98, 1.0, 0.9910000000000002, 0.008306623862918082, -0.01, 0.03, 0.003, 0.012688577540449521, -0.01, 0.05, 0.013000000000000001, 0.020024984394500785, SitDown
 -0.02, 0.05, 3.4694469519536144E-19, 0.0223606797749979, -0.44, 0.1, -0.02100000000000001, 0.1522136656151477, -1.28, 0.32, -0.22300000000000003, 0.5689296968870583, -1.41, 0.27, -0.29999999999999993, 0.5877244252198474, 0.04, 0.17, 0.07999999999999999, 0.0363318042491699, -0.11, 0.14, -0.014000000000000002, 0.06666333324999585, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.02, 0.02, 0.019999999999999997, 3.469446951953614E-18, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.01, 0.001, 0.0029999999999999996, StandUp
 -0.05, 0.02, -0.009, 0.01972308292331602, 0.01, 0.13, 0.06600000000000002, 0.0397994974842648, -0.09, 0.32, 0.12699999999999997, 0.12377802712921224, -0.16, 0.27, 0.063, 0.1275970219088204, 0.0, 0.11, 0.046000000000000006, 0.03039736830714133, -0.07, 0.0, -0.028000000000000004, 0.02227105745132009, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.02, 0.02, 0.019999999999999997, 3.469446951953614E-18, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, StandUp
 -0.05, 0.03, -0.002999999999999999, 0.024515301344262528, 0.01, 0.13, 0.061999999999999986, 0.045563142999578074, -0.09, 0.16, 0.034999999999999996, 0.0764525996941896, -0.16, 0.1, -0.037, 0.08185963596303127, 0.0, 0.08, 0.031, 0.023430749027719962, -0.07, 0.01, -0.025, 0.025, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.02, 0.02, 0.019999999999999997, 3.469446951953614E-18, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, StandUp
 -0.02, 0.04, 0.018000000000000002, 0.017204650534085254, 0.03, 0.13, 0.076, 0.039038442591886276, -0.03, 0.06, 0.012, 0.02821347195933177, -0.09, -0.01, -0.05600000000000001, 0.02615339366124404, -0.03, 0.08, 0.018000000000000002, 0.03249615361854384, -0.06, 0.01, -0.022, 0.022715633383201095, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.02, 0.02, 0.019999999999999997, 3.469446951953614E-18, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, StandUp
 0.0, 0.04, 0.023, 0.012688577540449518, 0.04, 0.12, 0.097, 0.02758622844826744, -0.02, 0.13, 0.033, 0.047759815745038216, -0.09, 0.03, -0.039, 0.03562302626111375, -0.03, 0.02, -0.006999999999999999, 0.018466185312619388, -0.06, 0.02, -0.022000000000000002, 0.02271563338320109, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.02, 0.02, 0.019999999999999997, 3.469446951953614E-18, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, StandUp
 -0.03, 0.04, 0.006999999999999999, 0.020024984394500785, 0.03, 0.12, 0.075, 0.030740852297878794, 0.02, 0.13, 0.064, 0.03583294573433783, -0.07, 0.05, -0.014999999999999996, 0.0352845575287547, -0.03, 0.05, 0.006, 0.02289104628451919, -0.04, 0.04, -0.0010000000000000002, 0.025865034312755126, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.02, 0.02, 0.019999999999999997, 3.469446951953614E-18, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, -0.0, -0.009, 0.0029999999999999996, 0.0, 0.0, 0.0, 0.0, StandUp
 -7.6, 0.4, -0.714, 2.2984133657808377, -14.81, 1.04, -1.2440000000000002, 4.5318014078289, -8.56, 0.09, -2.2020000000000004, 3.3621445537037817, -7.09, 0.05, -2.031, 2.947787136141278, -3.12, 0.34, -0.274, 0.9552612208186827, -0.47, 0.1, -0.11000000000000001, 0.2085665361461421, -0.1, -0.06, -0.07, 0.010954451150103324, 0.01, 0.04, 0.023, 0.0078102496759066544, 1.0, 1.1, 1.01, 0.03000000000000003, 1.0, 1.11, 1.011, 0.03300000000000003, -0.02, 0.01, -0.006, 0.008, -0.01, 0.02, 0.0, 0.007745966692414835, StandUp
 -7.6, 0.56, -0.5849999999999999, 2.3471056644301296, -14.81, 1.58, -0.994, 4.646650836893171, -8.56, 2.54, -2.436, 3.6583936365568976, -7.09, 2.93, -1.282, 3.5857071826907454, -4.87, 0.34, -1.12, 1.6263332991733275, -1.5, 0.33, -0.38899999999999996, 0.5756465929717642, -0.1, -0.03, -0.06100000000000001, 0.016401219466856725, -0.02, 0.04, 0.01, 0.01843908891458577, 1.0, 1.1, 1.0150000000000001, 0.030740852297878818, 0.99, 1.11, 1.0130000000000001, 0.0337786915081091, -0.02, 0.01, -0.007000000000000001, 0.009, -0.01, 0.02, 0.001, 0.010440306508910549, StandUp
 -0.04, 0.22, 0.059, 0.0904930936591296, 0.11, 0.25, 0.159, 0.04614108798023732, -1.51, 0.62, -0.4579999999999999, 0.6278821545481286, -1.83, 0.28, -0.757, 0.6039213524955049, -0.23, 0.12, -0.03100000000000001, 0.11657186624567696, -0.04, 0.09, 0.045, 0.040804411526206334, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.0, 0.01, 0.003, 0.0045825756949558405, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, -0.0, -0.003, 0.0045825756949558405, -0.01, -0.0, -0.007000000000000001, 0.0045825756949558405, SitDown
 -0.33, 0.04, -0.11600000000000002, 0.12009995836801943, 0.11, 0.39, 0.199, 0.0912633551870629, -0.27, 6.05, 1.959, 2.205186840156634, -0.56, 5.8, 1.637, 2.2124784744715598, -0.0, 0.24, 0.11100000000000002, 0.06549045732013177, -0.26, 0.1, -0.011999999999999997, 0.11981652640600128, -0.08, -0.07, -0.07100000000000002, 0.002999999999999998, -0.01, 0.01, 0.002, 0.005999999999999999, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, 0.01, -0.0019999999999999996, 0.005999999999999999, -0.01, -0.0, -0.006, 0.004898979485566357, SitDown
 -0.33, -0.06, -0.171, 0.08619164692706598, 0.13, 0.39, 0.205, 0.08800568163476719, 0.74, 6.05, 2.455, 1.803043260712288, 0.42, 5.8, 2.1420000000000003, 1.804548697043114, 0.08, 0.24, 0.155, 0.05987486951969081, -0.26, 0.1, -0.034999999999999996, 0.10679419459877022, -0.08, -0.07, -0.07100000000000002, 0.0029999999999999975, -0.01, 0.01, 0.005, 0.00670820393249937, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, 0.01, -0.001, 0.0053851648071345055, -0.01, 0.0, -0.006, 0.004898979485566357, SitDown
 -0.19, -0.0, -0.06700000000000002, 0.07043436661176133, 0.11, 0.2, 0.14900000000000002, 0.0242693221990232, 0.37, 1.68, 0.8679999999999998, 0.34527670063298505, 0.1, 1.37, 0.562, 0.3372476834612805, -0.03, 0.22, 0.07599999999999998, 0.09728309205612248, -0.03, 0.03, 0.008, 0.01661324772583615, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.0, 0.01, 0.007000000000000001, 0.0045825756949558405, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.004, 0.004898979485566357, SitDown
 -0.04, 0.06, 0.006, 0.024166091947189144, 0.11, 0.17, 0.13999999999999999, 0.018973665961010275, -0.42, 0.96, 0.27, 0.4529679900390313, -0.72, 0.6, -0.03899999999999999, 0.4532427605599454, -0.04, 0.05, -0.016999999999999998, 0.024919871588754226, -0.06, 0.02, -0.012, 0.02357965224510319, -0.08, -0.07, -0.07100000000000001, 0.0029999999999999988, 0.0, 0.01, 0.005, 0.005, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.005, 0.005, SitDown
 -3.22, 4.94, 0.04500000000000005, 1.9127271106982302, -15.25, 0.16, -2.781, 5.343546481504581, -2.78, 32.45, 2.8470000000000004, 9.900743456932918, -6.93, -0.12, -2.0509999999999997, 2.2876951282896063, -0.04, 8.18, 2.027, 2.8020958227726616, -0.12, 1.03, 0.077, 0.3196576293474004, -0.08, 0.09, -0.05200000000000001, 0.050159744815937816, -0.02, 0.02, 3.4694469519536144E-19, 0.011832159566199232, 0.94, 1.0, 0.986, 0.019595917942265444, 0.86, 1.0, 0.9780000000000001, 0.04118252056394801, -0.04, 0.03, -0.0020000000000000005, 0.016, -0.01, 0.01, -0.005, 0.00670820393249937, SitDown
 -0.13, 0.06, -0.010000000000000005, 0.06985699678629192, 0.02, 0.37, 0.13500000000000004, 0.09447221813845591, -1.09, 3.11, 0.38099999999999995, 1.545176041750583, -1.18, 3.07, 0.3029999999999999, 1.5376283686248768, -0.02, 0.17, 0.054000000000000006, 0.0729657453878188, -0.1, 0.06, -0.026000000000000006, 0.0463033476111609, -0.08, -0.07, -0.073, 0.004582575694955837, 0.02, 0.03, 0.022999999999999996, 0.00458257569495584, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.01, -0.0, -0.001, 0.0029999999999999996, 0.0, 0.0, 0.0, 0.0, StandUp
 0.01, 0.08, 0.047, 0.020024984394500785, 0.02, 0.1, 0.077, 0.022825424421026655, -1.09, -0.17, -0.442, 0.2748381341808302, -1.18, -0.2, -0.4880000000000001, 0.2884024965217881, -0.02, 0.03, 0.0, 0.01414213562373095, -0.06, 0.06, -0.006999999999999999, 0.03132091952673165, -0.08, -0.07, -0.07100000000000002, 0.002999999999999998, 0.02, 0.02, 0.019999999999999997, 3.469446951953614E-18, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, StandUp
 0.02, 0.46, 0.09, 0.12433824833895642, 0.01, 1.09, 0.163, 0.31009837148879066, -0.35, 0.51, -0.05899999999999996, 0.24873479853048305, -0.37, 0.19, -0.128, 0.1812070638799713, -0.01, 0.06, 0.015000000000000003, 0.020615528128088305, -0.06, 0.02, -0.018999999999999996, 0.02256102834535696, -0.08, -0.07, -0.07100000000000001, 0.0029999999999999988, 0.02, 0.02, 0.019999999999999997, 3.469446951953614E-18, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, StandUp
 -5.03, 0.48, -0.35300000000000004, 1.56853466649609, -9.35, 1.91, -0.3209999999999999, 3.084099382315687, -3.46, 3.98, 0.11599999999999996, 1.8862088961724255, -3.53, 3.6, 0.31400000000000006, 1.9790159170658532, -3.51, 0.21, -0.5349999999999999, 1.185303758536182, -2.01, 0.17, -0.4119999999999999, 0.6797323002476783, -0.1, -0.05, -0.07300000000000001, 0.011874342087037916, -0.03, 0.04, 0.017, 0.01734935157289747, 0.99, 1.07, 1.0110000000000001, 0.025079872407968926, 0.99, 1.05, 1.004, 0.015620499351813323, -0.04, 0.01, -0.005, 0.01284523257866513, 0.0, 0.03, 0.004, 0.009165151389911681, StandUp
 -5.03, 0.48, -0.388, 1.5573875561336683, -9.35, 3.27, 0.395, 3.3347841009576618, -3.46, 6.46, 2.09, 2.942006118280518, -3.53, 7.19, 2.9430000000000005, 3.1678069701293357, -3.51, 0.21, -0.7969999999999999, 1.131733625903198, -2.01, 0.17, -0.7489999999999999, 0.6611724434669067, -0.1, -0.05, -0.06800000000000002, 0.014000000000000002, -0.03, 0.04, 0.007000000000000001, 0.020024984394500785, 0.99, 1.07, 1.012, 0.024819347291981732, 0.98, 1.05, 1.002, 0.017204650534085267, -0.04, 0.01, -0.009, 0.013747727084867519, -0.01, 0.03, 0.004, 0.011135528725660045, StandUp
 -0.06, 0.09, 0.026999999999999996, 0.05060632371551998, 0.08, 0.26, 0.13699999999999998, 0.06050619802962338, -2.24, 0.65, -0.7250000000000001, 0.8376664013794513, -2.51, 0.34, -1.03, 0.8452691878922359, -0.12, 0.26, 0.03300000000000001, 0.1166233252827238, -0.01, 0.16, 0.06600000000000002, 0.05180733538795447, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.0, 0.01, 0.002, 0.003999999999999999, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.008, 0.003999999999999998, DoNothing
 -0.09, 0.09, -0.020999999999999998, 0.06171709649683789, 0.08, 0.26, 0.13899999999999998, 0.05412023651093924, -0.86, 1.58, 0.608, 0.7691137757185215, -1.13, 1.3, 0.32, 0.7646306297814651, -0.12, 0.15, 0.024000000000000007, 0.0873155198117723, -0.17, 0.06, -0.018000000000000002, 0.06462197768561405, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.0, 0.01, 0.001, 0.0030000000000000005, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, DoNothing
 -0.09, 0.04, -0.030000000000000006, 0.045607017003965515, 0.09, 0.26, 0.14600000000000005, 0.05571355310873648, 0.06, 1.58, 0.792, 0.5283521552903896, -0.23, 1.3, 0.49399999999999994, 0.5361193896885282, -0.02, 0.15, 0.052000000000000005, 0.05192301994298869, -0.17, 0.03, -0.027000000000000003, 0.05831809324729334, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.0, 0.01, 0.002, 0.003999999999999999, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.009, 0.0029999999999999996, DoNothing
 -0.03, 0.04, -9.999999999999994E-4, 0.02256102834535695, 0.08, 0.2, 0.12700000000000003, 0.0363455636907725, 0.06, 0.57, 0.32699999999999996, 0.14149558296992878, -0.23, 0.27, 0.0040000000000000036, 0.1412940196894405, -0.02, 0.04, 0.012, 0.020880613017821098, -0.03, 0.04, 0.011, 0.017578395831246946, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.0, 0.01, 0.002, 0.004, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.009, 0.0029999999999999996, DoNothing
 -0.03, 0.01, -0.009, 0.016401219466856725, 0.08, 0.17, 0.11699999999999999, 0.026851443164195105, 0.28, 0.52, 0.381, 0.08092589202474075, -0.08, 0.16, 0.042, 0.08255906976220118, -0.02, 0.04, 0.012, 0.01886796226411321, -0.04, 0.04, -0.0010000000000000022, 0.02256102834535696, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.0, 0.01, 0.002, 0.004, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.009, 0.0029999999999999996, DoNothing
 -0.03, 0.01, -0.011999999999999999, 0.012489995996796798, 0.08, 0.12, 0.10200000000000001, 0.014, 0.33, 0.52, 0.421, 0.0548543526076099, 0.03, 0.16, 0.10200000000000001, 0.04354308211415448, -0.02, 0.04, 0.006, 0.01854723699099141, -0.04, 0.01, -0.007000000000000001, 0.01676305461424021, -0.07, -0.07, -0.07000000000000002, 1.3877787807814457E-17, 0.0, 0.01, 0.002, 0.004, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.008, 0.004, DoNothing
 -0.02, 0.0, -0.009000000000000001, 0.007000000000000001, 0.05, 0.12, 0.092, 0.02135415650406262, 0.2, 0.43, 0.341, 0.07660939890117922, -0.11, 0.15, 0.030000000000000006, 0.08694826047713664, -0.02, 0.06, 0.009, 0.027, -0.04, 0.01, -0.007000000000000001, 0.01676305461424021, -0.08, -0.07, -0.072, 0.003999999999999998, 0.0, 0.01, 0.003, 0.0045825756949558405, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.009, 0.0029999999999999996, DoNothing
 -0.02, 0.03, -0.003, 0.015524174696260025, 0.05, 0.12, 0.096, 0.02154065922853801, 0.2, 0.42, 0.31399999999999995, 0.06636264009214822, -0.11, 0.07, -0.013000000000000001, 0.06325345840347388, -0.02, 0.06, 0.012, 0.026758176320519304, -0.05, 0.03, -0.013999999999999999, 0.022000000000000002, -0.08, -0.07, -0.07499999999999998, 0.0049999999999999975, 0.0, 0.01, 0.003, 0.0045825756949558405, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, DoNothing
 -0.02, 0.08, 0.012, 0.02925747767665559, 0.08, 0.13, 0.11099999999999999, 0.013747727084867517, -0.51, 0.42, 0.173, 0.3019950330717378, -0.85, 0.08, -0.164, 0.3042104534693047, -0.03, 0.04, 0.005, 0.022912878474779203, -0.05, 0.04, -0.002999999999999999, 0.024515301344262528, -0.08, -0.07, -0.077, 0.004582575694955837, 0.0, 0.01, 0.004, 0.004898979485566357, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, DoNothing
 -0.01, 0.08, 0.032, 0.0285657137141714, 0.09, 0.13, 0.11600000000000002, 0.014282856857085701, -0.51, 0.4, -0.191, 0.3135745525389457, -0.85, 0.08, -0.518, 0.3071091011350852, -0.03, 0.04, 0.002000000000000001, 0.0208806130178211, -0.02, 0.05, 0.017, 0.023685438564654025, -0.08, -0.07, -0.07899999999999999, 0.002999999999999998, 0.0, 0.01, 0.003, 0.0045825756949558405, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.009, 0.0029999999999999996, DoNothing
 0.0, 0.17, 0.068, 0.05344155686354955, -0.01, 0.13, 0.08299999999999999, 0.04313930922024598, -1.64, -0.18, -0.651, 0.4982057807773812, -1.95, -0.5, -0.9710000000000001, 0.4982659932204886, -0.11, 0.02, -0.022000000000000002, 0.039446165846632034, -0.01, 0.09, 0.028999999999999998, 0.03112876483254676, -0.08, -0.08, -0.07999999999999999, 1.3877787807814457E-17, 0.0, 0.01, 0.004, 0.004898979485566357, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.009, 0.0029999999999999996, DoNothing
 -0.03, 0.17, 0.048, 0.06997142273814361, -0.01, 0.1, 0.054000000000000006, 0.034985711369071804, -1.64, 0.54, -0.376, 0.7629049744234205, -1.95, 0.23, -0.6979999999999998, 0.7583112817306624, -0.11, 0.02, -0.023, 0.04124318125460256, -0.02, 0.09, 0.016, 0.032, -0.08, -0.08, -0.07999999999999999, 1.3877787807814457E-17, 0.0, 0.01, 0.004, 0.004898979485566357, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.009, 0.0029999999999999996, DoNothing
 -0.04, 0.07, -0.008999999999999998, 0.03112876483254676, 0.02, 0.1, 0.05, 0.028284271247461905, -0.73, 0.69, 0.35700000000000004, 0.39202168307378105, -1.01, 0.32, 0.030000000000000016, 0.3752066097498817, -0.04, 0.05, 0.004000000000000001, 0.024166091947189147, -0.03, 0.02, -0.0010000000000000002, 0.014456832294800959, -0.08, -0.08, -0.07999999999999999, 1.3877787807814457E-17, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.01, -0.0, -0.009, 0.0029999999999999996, DoNothing
